age,salary,purchases,churn,customer_value
22,67800,2,0,135600
27,26861,8,0,214888
22,25255,1,1,25255
32,75963,16,0,1215408
28,103451,5,0,517255
25,82164,16,0,1314624
47,111993,8,0,895944
35,87608,17,0,1489336
19,34288,5,0,171440
29,98739,13,0,1283607
40,71640,4,0,286560
33,111309,3,0,333927
45,66289,16,0,1060624
42,70273,5,0,351365
20,42638,0,1,0
57,44333,0,1,0
51,35123,15,0,526845
44,48648,7,0,340536
42,119420,13,0,1552460
59,84833,11,0,933163
56,66532,10,0,665320
54,68900,0,0,0
27,86532,18,0,1557576
58,78154,9,0,703386
57,59450,8,0,475600
34,87902,18,0,1582236
59,39015,18,0,702270
40,43108,15,0,646620
58,60413,10,0,604130
59,115231,9,0,1037079
38,36410,16,0,582560
29,24927,17,0,423759
18,86343,14,0,1208802
30,117136,2,0,234272
45,91721,16,0,1467536
55,28793,11,0,316723
26,107196,14,0,1500744
52,61480,10,0,614800
59,43091,8,0,344728
50,55574,13,0,722462
20,98916,17,0,1681572
57,43004,14,0,602056
20,78254,11,0,860794
22,38799,3,1,116397
21,69150,4,0,276600
40,101600,16,0,1625600
56,58671,17,0,997407
34,94230,12,0,1130760
21,118017,14,0,1652238
57,96937,6,0,581622
58,67178,1,0,67178
30,40953,2,1,81906
41,113467,0,0,0
36,50982,3,0,152946
34,97904,10,0,979040
40,84497,11,0,929467
37,23805,19,0,452295
44,36732,9,0,330588
44,94390,7,0,660730
51,25087,12,0,301044
55,91019,15,0,1365285
21,48717,15,0,730755
48,77165,7,0,540155
52,35835,1,1,35835
49,44115,8,0,352920
57,23870,10,0,238700
25,110425,5,0,552125
35,33580,3,1,100740
25,58077,13,0,755001
59,81952,18,0,1475136
53,30635,8,0,245080
46,42311,16,0,676976
59,82528,10,0,825280
38,37098,0,1,0
19,111877,12,0,1342524
45,24840,13,0,322920
45,104384,15,0,1565760
37,31557,3,1,94671
32,113933,17,0,1936861
36,40302,8,0,322416
44,52907,8,0,423256
54,41149,5,0,205745
54,85037,14,0,1190518
20,50546,5,0,252730
36,108186,18,0,1947348
37,38150,16,0,610400
52,111283,1,0,111283
37,91708,12,0,1100496
43,115835,6,0,695010
19,112229,9,0,1010061
47,51352,0,0,0
38,73247,16,0,1171952
33,83034,9,0,747306
19,107001,6,0,642006
37,96413,8,0,771304
19,101771,16,0,1628336
25,80621,12,0,967452
48,37032,1,1,37032
26,106354,0,0,0
28,31527,6,0,189162
58,111482,6,0,668892
21,110639,18,0,1991502
54,47997,2,1,95994
40,73649,13,0,957437
44,72330,15,0,1084950
40,47077,7,0,329539
42,106958,16,0,1711328
35,100413,7,0,702891
34,53527,9,0,481743
34,66550,9,0,598950
23,31503,18,0,567054
47,34448,0,1,0
52,21076,17,0,358292
48,98752,9,0,888768
58,29712,2,1,59424
29,74332,3,0,222996
24,119496,14,0,1672944
28,94277,0,0,0
40,117460,16,0,1879360
30,39961,3,1,119883
24,78427,5,0,392135
42,98924,8,0,791392
40,111275,9,0,1001475
52,52311,10,0,523110
39,62894,13,0,817622
22,101276,5,0,506380
56,83249,7,0,582743
33,110264,8,0,882112
56,74233,9,0,668097
33,23245,19,0,441655
32,100688,18,0,1812384
31,81141,6,0,486846
45,40902,12,0,490824
53,27809,3,1,83427
33,101894,5,0,509470
39,49568,19,0,941792
55,37770,14,0,528780
42,87105,9,0,783945
22,78626,17,0,1336642
35,73283,3,0,219849
54,37455,16,0,599280
34,111519,18,0,2007342
45,23213,17,0,394621
31,31862,5,0,159310
37,109051,6,0,654306
37,89520,18,0,1611360
59,34457,6,0,206742
52,93246,19,0,1771674
50,37033,14,0,518462
58,118436,10,0,1184360
52,97444,7,0,682108
52,25782,7,0,180474
40,60050,4,0,240200
56,55562,5,0,277810
30,87776,17,0,1492192
25,73485,19,0,1396215
28,59681,0,0,0
56,105907,16,0,1694512
47,43488,1,1,43488
39,26815,9,0,241335
45,29700,10,0,297000
37,77911,13,0,1012843
47,41767,1,1,41767
58,73657,13,0,957541
22,67144,3,0,201432
21,94514,3,0,283542
39,42737,9,0,384633
21,97308,10,0,973080
48,26591,4,1,106364
25,31218,18,0,561924
44,101178,5,0,505890
22,22917,3,1,68751
51,53427,7,0,373989
47,103576,6,0,621456
54,105528,14,0,1477392
54,23294,11,0,256234
22,116010,17,0,1972170
25,50331,18,0,905958
30,59597,7,0,417179
34,31002,8,0,248016
57,41034,17,0,697578
34,51369,8,0,410952
38,84920,16,0,1358720
19,94462,17,0,1605854
20,59025,10,0,590250
46,26402,5,0,132010
34,103557,2,0,207114
25,76631,2,0,153262
22,99544,1,0,99544
29,78455,11,0,863005
40,39195,15,0,587925
44,96139,19,0,1826641
37,36452,16,0,583232
37,36103,15,0,541545
39,82777,19,0,1572763
50,34764,8,0,278112
55,110693,1,0,110693
48,28250,6,0,169500
36,60821,0,0,0
33,71137,0,0,0
51,39172,7,0,274204
46,23195,2,1,46390
44,94177,9,0,847593
28,98017,5,0,490085
29,88899,3,0,266697
57,38460,16,0,615360
19,30381,12,0,364572
54,116456,7,0,815192
34,38748,16,0,619968
56,23587,19,0,448153
32,36522,6,0,219132
31,96237,18,0,1732266
20,77630,3,0,232890
52,104569,6,0,627414
56,35320,11,0,388520
57,89457,15,0,1341855
44,76132,9,0,685188
42,115678,18,0,2082204
39,41820,15,0,627300
21,114477,6,0,686862
56,20822,15,0,312330
55,100978,0,0,0
41,60880,1,0,60880
30,53016,12,0,636192
37,68355,3,0,205065
34,47081,17,0,800377
52,60147,0,0,0
48,74964,11,0,824604
52,89263,3,0,267789
52,56250,2,0,112500
45,96202,19,0,1827838
20,33462,4,1,133848
50,75347,8,0,602776
44,53253,14,0,745542
27,107530,17,0,1828010
24,57725,11,0,634975
41,81244,0,0,0
52,113155,4,0,452620
44,92761,15,0,1391415
42,24366,3,1,73098
59,33545,8,0,268360
39,49974,7,0,349818
26,74648,2,0,149296
59,107663,8,0,861304
21,108198,7,0,757386
33,71319,15,0,1069785
49,28665,11,0,315315
57,59390,17,0,1009630
33,66475,16,0,1063600
51,21442,2,1,42884
50,32839,2,1,65678
18,43194,0,1,0
51,101785,2,0,203570
46,113166,14,0,1584324
38,61229,8,0,489832
54,60283,19,0,1145377
29,48215,17,0,819655
19,114681,19,0,2178939
22,105934,7,0,741538
37,91313,11,0,1004443
51,30538,16,0,488608
54,92871,15,0,1393065
18,32068,4,1,128272
59,103665,11,0,1140315
26,70499,0,0,0
37,68396,15,0,1025940
19,26458,17,0,449786
40,52684,14,0,737576
19,115556,0,0,0
27,91218,11,0,1003398
28,113065,4,0,452260
20,58089,17,0,987513
32,38751,19,0,736269
59,109801,12,0,1317612
50,44325,15,0,664875
18,51274,9,0,461466
50,118392,19,0,2249448
26,36465,16,0,583440
57,33525,7,0,234675
57,117166,9,0,1054494
34,20824,0,1,0
53,22450,16,0,359200
56,28323,10,0,283230
49,82126,6,0,492756
20,67825,17,0,1153025
54,28863,8,0,230904
58,45334,19,0,861346
56,87118,13,0,1132534
38,74977,12,0,899724
35,27695,12,0,332340
32,24257,16,0,388112
20,61908,4,0,247632
39,23116,0,1,0
21,97370,5,0,486850
56,26788,5,0,133940
44,97802,11,0,1075822
37,91003,6,0,546018
40,27888,0,1,0
33,36635,3,1,109905
29,33176,8,0,265408
38,95548,9,0,859932
33,106181,12,0,1274172
26,104732,18,0,1885176
52,62897,14,0,880558
32,89181,2,0,178362
51,45107,1,1,45107
52,87121,10,0,871210
48,66708,15,0,1000620
20,119207,12,0,1430484
21,34714,11,0,381854
53,74411,17,0,1264987
32,37513,4,1,150052
57,81309,12,0,975708
25,86715,8,0,693720
40,36046,15,0,540690
47,86361,3,0,259083
39,83049,1,0,83049
45,94030,18,0,1692540
23,32951,10,0,329510
39,61956,13,0,805428
41,114362,13,0,1486706
54,113482,18,0,2042676
39,119448,18,0,2150064
51,107131,6,0,642786
58,31685,18,0,570330
23,66062,14,0,924868
48,31173,6,0,187038
56,49570,19,0,941830
19,30959,5,0,154795
45,30297,9,0,272673
37,25530,7,0,178710
41,71733,8,0,573864
30,31949,5,0,159745
18,59876,9,0,538884
53,91346,6,0,548076
38,68264,15,0,1023960
52,26089,8,0,208712
31,58622,17,0,996574
30,76435,7,0,535045
55,84538,3,0,253614
39,99424,15,0,1491360
33,93354,17,0,1587018
37,117598,13,0,1528774
27,47632,4,1,190528
36,33242,3,1,99726
44,93122,13,0,1210586
37,29066,17,0,494122
24,110057,7,0,770399
19,76917,4,0,307668
27,73006,4,0,292024
27,28460,14,0,398440
33,106185,3,0,318555
22,116426,13,0,1513538
27,114363,19,0,2172897
50,43349,14,0,606886
42,73314,4,0,293256
27,48254,1,1,48254
58,106337,2,0,212674
41,58853,1,0,58853
36,64289,5,0,321445
41,86983,18,0,1565694
40,116406,12,0,1396872
30,46752,18,0,841536
39,69098,2,0,138196
39,74659,3,0,223977
31,72752,6,0,436512
20,115421,12,0,1385052
26,20518,6,0,123108
42,100602,5,0,503010
40,47487,12,0,569844
47,77796,7,0,544572
59,115260,11,0,1267860
41,52633,11,0,578963
23,81027,15,0,1215405
59,107004,10,0,1070040
49,31027,12,0,372324
20,65455,1,0,65455
27,40906,2,1,81812
46,45447,4,1,181788
46,110271,9,0,992439
27,68966,1,0,68966
59,65711,9,0,591399
22,104105,8,0,832840
40,39216,14,0,549024
43,28858,7,0,202006
22,95652,6,0,573912
28,93945,9,0,845505
54,36265,11,0,398915
37,71206,17,0,1210502
50,46836,6,0,281016
39,27646,16,0,442336
53,34780,13,0,452140
40,85915,0,0,0
34,59312,13,0,771056
51,74155,17,0,1260635
47,68809,1,0,68809
41,35343,8,0,282744
59,78418,8,0,627344
28,26747,19,0,508193
33,115054,10,0,1150540
52,64023,10,0,640230
19,27607,1,1,27607
37,110577,3,0,331731
32,25091,4,1,100364
42,98179,5,0,490895
30,84799,19,0,1611181
23,41461,16,0,663376
42,79697,7,0,557879
52,20235,16,0,323760
26,46243,3,1,138729
34,110769,9,0,996921
45,32676,3,1,98028
30,92463,1,0,92463
19,33349,13,0,433537
36,20033,18,0,360594
48,49599,13,0,644787
43,68535,6,0,411210
48,81132,15,0,1216980
35,49535,19,0,941165
24,76017,18,0,1368306
30,86074,9,0,774666
51,80316,19,0,1526004
37,112339,0,0,0
30,81898,1,0,81898
32,58175,4,0,232700
58,108668,7,0,760676
50,29674,16,0,474784
34,90604,18,0,1630872
37,117593,8,0,940744
22,27480,13,0,357240
39,58832,15,0,882480
57,21688,3,1,65064
54,61844,16,0,989504
27,40024,8,0,320192
40,112009,19,0,2128171
38,25166,12,0,301992
25,68758,4,0,275032
54,99728,2,0,199456
27,75140,18,0,1352520
42,72504,6,0,435024
47,74359,15,0,1115385
40,82815,11,0,910965
53,63977,4,0,255908
36,81158,7,0,568106
54,50798,5,0,253990
47,44612,5,0,223060
22,59082,11,0,649902
59,65115,11,0,716265
53,53731,3,0,161193
34,28453,1,1,28453
31,84646,0,0,0
22,95471,0,0,0
41,118010,10,0,1180100
23,54029,19,0,1026551
24,118175,2,0,236350
30,85363,18,0,1536534
18,32578,5,0,162890
34,116180,14,0,1626520
38,97409,18,0,1753362
34,55079,11,0,605869
46,75276,19,0,1430244
20,89930,5,0,449650
28,114620,16,0,1833920
28,80706,17,0,1372002
19,110761,13,0,1439893
48,58357,1,0,58357
30,108131,9,0,973179
34,106327,5,0,531635
45,81989,15,0,1229835
27,98959,4,0,395836
22,47441,15,0,711615
58,51536,0,0,0
57,108260,18,0,1948680
44,27265,2,1,54530
46,42002,17,0,714034
47,90153,18,0,1622754
32,71705,7,0,501935
41,73130,7,0,511910
56,116915,19,0,2221385
56,43364,6,0,260184
40,48945,19,0,929955
49,24539,12,0,294468
18,108431,15,0,1626465
53,97278,1,0,97278
52,36076,13,0,468988
55,83895,15,0,1258425
21,23556,9,0,212004
50,64000,19,0,1216000
25,67093,11,0,738023
38,79993,19,0,1519867
58,75532,7,0,528724
46,79572,1,0,79572
25,45786,4,1,183144
29,117828,19,0,2238732
57,77993,9,0,701937
49,67044,13,0,871572
49,39917,2,1,79834
45,64654,5,0,323270
19,59879,15,0,898185
30,43969,3,1,131907
34,53400,19,0,1014600
56,94783,12,0,1137396
22,58945,14,0,825230
35,56763,6,0,340578
25,70593,0,0,0
26,46296,3,1,138888
49,37811,19,0,718409
53,118652,8,0,949216
26,61325,5,0,306625
40,42097,0,1,0
51,67762,3,0,203286
19,84404,6,0,506424
46,53501,6,0,321006
48,52987,2,0,105974
24,45301,8,0,362408
25,101103,10,0,1011030
32,39227,13,0,509951
20,91517,5,0,457585
51,42718,10,0,427180
58,85563,11,0,941193
50,101642,11,0,1118062
53,105329,16,0,1685264
32,61822,1,0,61822
18,94868,4,0,379472
50,96126,0,0,0
23,97291,19,0,1848529
40,65836,8,0,526688
24,28752,10,0,287520
50,87255,11,0,959805
32,97431,6,0,584586
33,58604,13,0,761852
23,69854,11,0,768394
53,57407,4,0,229628
43,25774,2,1,51548
42,70730,7,0,495110
51,84325,6,0,505950
37,43626,5,0,218130
25,116678,18,0,2100204
50,91564,2,0,183128
19,116952,7,0,818664
28,116751,2,0,233502
53,51955,9,0,467595
44,114724,6,0,688344
47,82456,14,0,1154384
20,106673,2,0,213346
53,77597,8,0,620776
51,115472,17,0,1963024
55,69325,1,0,69325
45,72454,17,0,1231718
45,75223,13,0,977899
53,113142,6,0,678852
28,95294,14,0,1334116
58,84733,10,0,847330
34,50181,13,0,652353
45,86639,19,0,1646141
18,94330,10,0,943300
55,93879,18,0,1689822
44,46401,7,0,324807
58,118392,12,0,1420704
51,25784,15,0,386760
18,112243,12,0,1346916
38,73246,9,0,659214
23,20874,2,1,41748
39,54091,1,0,54091
23,39039,14,0,546546
53,75002,11,0,825022
37,79468,5,0,397340
40,111951,11,0,1231461
37,46122,6,0,276732
25,77606,13,0,1008878
37,51585,9,0,464265
43,113515,10,0,1135150
22,49740,1,1,49740
57,38991,0,1,0
29,28897,5,0,144485
47,107957,16,0,1727312
21,115772,18,0,2083896
18,33463,14,0,468482
38,32023,3,1,96069
19,31126,12,0,373512
49,93436,6,0,560616
57,106870,7,0,748090
27,24790,19,0,471010
48,95227,4,0,380908
47,92459,8,0,739672
25,34033,14,0,476462
25,37848,2,1,75696
57,86040,12,0,1032480
47,108330,7,0,758310
38,81437,15,0,1221555
48,32733,5,0,163665
54,21371,18,0,384678
35,81943,18,0,1474974
51,115131,17,0,1957227
18,46759,16,0,748144
18,67967,19,0,1291373
55,58674,4,0,234696
23,48782,4,1,195128
45,102555,17,0,1743435
40,63872,17,0,1085824
40,116826,15,0,1752390
31,25345,19,0,481555
29,60434,1,0,60434
54,37813,5,0,189065
25,104508,3,0,313524
34,23733,4,1,94932
32,21888,0,1,0
23,68246,7,0,477722
58,85769,1,0,85769
58,23324,19,0,443156
23,119480,15,0,1792200
58,40112,10,0,401120
51,38906,4,1,155624
27,101931,7,0,713517
57,53152,3,0,159456
29,80995,17,0,1376915
26,36653,5,0,183265
42,104727,12,0,1256724
19,93292,17,0,1585964
28,96331,9,0,866979
51,43863,3,1,131589
23,59163,7,0,414141
53,47318,17,0,804406
25,102797,2,0,205594
53,83429,12,0,1001148
23,49641,13,0,645333
48,32073,11,0,352803
57,53886,2,0,107772
48,21551,3,1,64653
47,59190,2,0,118380
53,114270,9,0,1028430
20,69952,5,0,349760
48,58114,7,0,406798
28,92778,8,0,742224
37,109927,1,0,109927
54,33673,14,0,471422
21,68500,12,0,822000
26,76841,0,0,0
52,91345,19,0,1735555
29,96660,1,0,96660
21,87906,11,0,966966
19,30677,15,0,460155
37,35825,3,1,107475
21,110167,14,0,1542338
21,93291,8,0,746328
34,88222,14,0,1235108
41,26000,5,0,130000
39,77097,16,0,1233552
26,61207,2,0,122414
23,39503,9,0,355527
31,72897,4,0,291588
40,80494,7,0,563458
30,50288,11,0,553168
51,86012,5,0,430060
18,95469,7,0,668283
42,82396,15,0,1235940
40,87404,14,0,1223656
43,21409,18,0,385362
28,40876,6,0,245256
34,60809,2,0,121618
36,107779,10,0,1077790
57,60389,14,0,845446
51,90359,2,0,180718
35,20068,7,0,140476
46,62528,3,0,187584
35,113246,2,0,226492
18,107884,14,0,1510376
55,92726,1,0,92726
43,90142,3,0,270426
52,74597,19,0,1417343
37,62847,4,0,251388
20,55336,3,0,166008
18,101881,16,0,1630096
58,69980,5,0,349900
48,85366,3,0,256098
50,76202,4,0,304808
58,66490,17,0,1130330
26,109721,14,0,1536094
40,28530,18,0,513540
21,81426,0,0,0
22,112058,12,0,1344696
29,33061,9,0,297549
57,87528,13,0,1137864
25,74022,11,0,814242
53,89989,10,0,899890
52,85824,14,0,1201536
24,75291,16,0,1204656
47,106623,19,0,2025837
44,69650,10,0,696500
34,75020,8,0,600160
28,29579,7,0,207053
40,68119,19,0,1294261
22,86094,12,0,1033128
48,26505,10,0,265050
25,60301,6,0,361806
26,110157,13,0,1432041
21,116639,15,0,1749585
23,87509,8,0,700072
23,111641,14,0,1562974
24,82871,2,0,165742
41,64876,0,0,0
50,49673,15,0,745095
32,65268,10,0,652680
29,49433,7,0,346031
25,77240,0,0,0
29,21259,9,0,191331
27,46375,14,0,649250
23,35344,1,1,35344
38,96428,18,0,1735704
37,42136,15,0,632040
51,66703,14,0,933842
47,109708,15,0,1645620
54,80556,0,0,0
24,94945,7,0,664615
42,97085,3,0,291255
27,92050,19,0,1748950
55,37273,6,0,223638
40,89738,3,0,269214
28,32201,13,0,418613
42,111423,13,0,1448499
47,47894,17,0,814198
21,66343,4,0,265372
54,80529,18,0,1449522
23,65417,3,0,196251
20,95434,3,0,286302
18,26971,5,0,134855
21,112209,6,0,673254
53,49368,4,1,197472
48,114120,1,0,114120
50,49169,7,0,344183
43,62716,0,0,0
58,85204,15,0,1278060
44,66684,3,0,200052
43,106671,2,0,213342
26,40863,3,1,122589
52,106816,0,0,0
40,111673,5,0,558365
26,95716,19,0,1818604
39,75992,18,0,1367856
19,39070,1,1,39070
56,101483,18,0,1826694
36,73806,15,0,1107090
54,69761,14,0,976654
30,40894,13,0,531622
28,89581,19,0,1702039
37,100153,18,0,1802754
25,63652,2,0,127304
25,96939,6,0,581634
29,74721,8,0,597768
21,75742,8,0,605936
20,43177,2,1,86354
18,117994,19,0,2241886
53,74968,2,0,149936
24,30208,1,1,30208
38,93826,18,0,1688868
24,115071,11,0,1265781
40,42155,2,1,84310
57,116628,17,0,1982676
25,60124,14,0,841736
45,30342,16,0,485472
36,66934,3,0,200802
54,23618,16,0,377888
48,114875,16,0,1838000
20,40105,10,0,401050
32,46289,19,0,879491
46,53973,0,0,0
27,81433,5,0,407165
34,92920,0,0,0
34,104661,1,0,104661
31,113688,0,0,0
50,74559,0,0,0
34,105227,9,0,947043
38,109620,12,0,1315440
59,51632,18,0,929376
26,70147,3,0,210441
58,82248,15,0,1233720
48,88231,6,0,529386
43,66809,15,0,1002135
49,94955,6,0,569730
30,37931,1,1,37931
41,114304,0,0,0
42,95768,13,0,1244984
53,72481,13,0,942253
23,61859,8,0,494872
53,72630,1,0,72630
21,71976,0,0,0
23,119295,3,0,357885
31,90461,11,0,995071
32,44187,11,0,486057
29,118902,3,0,356706
39,101558,9,0,914022
23,52799,12,0,633588
40,49579,0,1,0
25,116382,15,0,1745730
35,48875,1,1,48875
58,43766,0,1,0
43,47224,8,0,377792
28,104619,12,0,1255428
25,59160,12,0,709920
46,48091,1,1,48091
20,43256,2,1,86512
47,37462,9,0,337158
56,33509,16,0,536144
47,106199,9,0,955791
39,81270,0,0,0
40,116788,4,0,467152
18,83903,11,0,922933
53,53054,13,0,689702
35,33914,16,0,542624
23,83836,17,0,1425212
30,89305,16,0,1428880
41,88659,18,0,1595862
58,51571,3,0,154713
33,49078,5,0,245390
35,103076,11,0,1133836
27,42533,9,0,382797
58,22944,16,0,367104
40,50375,11,0,554125
54,55105,8,0,440840
44,71175,15,0,1067625
41,90817,18,0,1634706
40,72309,11,0,795399
32,70721,2,0,141442
54,91942,4,0,367768
31,38624,10,0,386240
29,66178,12,0,794136
51,64975,19,0,1234525
50,99477,5,0,497385
26,22080,11,0,242880
58,117369,13,0,1525797
26,33472,19,0,635968
25,98903,14,0,1384642
18,48391,13,0,629083
30,25394,4,1,101576
49,100853,1,0,100853
44,90187,14,0,1262618
30,77025,18,0,1386450
21,45035,4,1,180140
46,40169,8,0,321352
40,40669,3,1,122007
41,29430,9,0,264870
33,108120,15,0,1621800
20,103844,7,0,726908
47,112747,6,0,676482
27,63750,4,0,255000
42,117037,15,0,1755555
55,35787,17,0,608379
54,37863,8,0,302904
29,37132,6,0,222792
41,42115,11,0,463265
26,77707,6,0,466242
28,114810,6,0,688860
19,88410,3,0,265230
53,106336,1,0,106336
27,106258,17,0,1806386
53,37805,9,0,340245
43,100668,9,0,906012
22,88326,16,0,1413216
21,100591,10,0,1005910
46,95964,10,0,959640
58,60985,18,0,1097730
39,107490,3,0,322470
36,119990,15,0,1799850
22,91666,14,0,1283324
27,63219,18,0,1137942
36,59789,12,0,717468
53,22024,6,0,132144
30,35069,14,0,490966
44,41736,11,0,459096
22,119636,12,0,1435632
42,21651,10,0,216510
45,102739,1,0,102739
56,82783,19,0,1572877
44,108986,16,0,1743776
39,86289,13,0,1121757
19,95833,7,0,670831
41,91655,13,0,1191515
51,102206,16,0,1635296
35,69937,12,0,839244
48,97517,6,0,585102
33,33794,2,1,67588
26,70426,17,0,1197242
27,46497,5,0,232485
29,54082,2,0,108164
57,118943,17,0,2022031
52,77193,1,0,77193
21,34307,14,0,480298
27,40763,9,0,366867
50,111607,19,0,2120533
40,26124,17,0,444108
52,101566,16,0,1625056
49,88849,4,0,355396
50,75686,5,0,378430
19,44748,19,0,850212
28,32704,1,1,32704
35,77877,19,0,1479663
44,38786,10,0,387860
57,44123,17,0,750091
39,21856,1,1,21856
35,86501,12,0,1038012
42,69626,0,0,0
42,98915,10,0,989150
22,35024,4,1,140096
41,74565,11,0,820215
54,86612,10,0,866120
40,74602,18,0,1342836
30,41813,12,0,501756
32,103592,15,0,1553880
44,35350,2,1,70700
48,68544,6,0,411264
37,63372,18,0,1140696
54,98518,18,0,1773324
49,22589,3,1,67767
48,67665,6,0,405990
45,92581,3,0,277743
22,97595,8,0,780760
26,43425,8,0,347400
41,79565,6,0,477390
36,105050,1,0,105050
45,103969,19,0,1975411
31,22141,13,0,287833
40,77362,8,0,618896
22,36014,6,0,216084
40,94844,4,0,379376
28,110742,13,0,1439646
38,23712,14,0,331968
57,36551,6,0,219306
23,31082,3,1,93246
46,63360,0,0,0
46,84728,3,0,254184
30,101866,6,0,611196
57,99373,16,0,1589968
45,66661,6,0,399966
52,29060,6,0,174360
53,113226,13,0,1471938
46,73752,12,0,885024
37,114990,14,0,1609860
40,68543,10,0,685430
23,48781,4,1,195124
36,44665,9,0,401985
49,82255,1,0,82255
56,24765,14,0,346710
32,118884,5,0,594420
40,40879,11,0,449669
45,107803,0,0,0
32,24550,18,0,441900
22,97465,9,0,877185
18,68607,5,0,343035
47,35750,9,0,321750
24,88347,5,0,441735
25,51692,2,0,103384
46,68012,4,0,272048
27,110896,19,0,2107024
30,70022,0,0,0
31,66030,5,0,330150
44,40817,19,0,775523
30,21328,13,0,277264
24,118369,10,0,1183690
30,117638,0,0,0
53,31980,7,0,223860
30,31199,16,0,499184
28,61721,1,0,61721
31,116897,16,0,1870352
27,67468,9,0,607212
19,42386,8,0,339088
44,50459,8,0,403672
29,27448,16,0,439168
41,62643,10,0,626430
27,91831,19,0,1744789
42,112378,19,0,2135182
21,59069,4,0,236276
44,24365,0,1,0
40,67018,18,0,1206324
33,92974,6,0,557844
58,67523,8,0,540184
26,20615,9,0,185535
57,41909,5,0,209545
23,64195,6,0,385170
22,56475,15,0,847125
32,21286,3,1,63858
25,36000,3,1,108000
59,101514,2,0,203028
23,107763,4,0,431052
59,43448,12,0,521376
54,90619,11,0,996809
27,98888,13,0,1285544
31,41717,14,0,584038
38,49066,13,0,637858
19,48699,14,0,681786
46,75724,1,0,75724
34,108464,12,0,1301568
49,109355,15,0,1640325
49,97052,1,0,97052
30,98961,4,0,395844
37,89786,7,0,628502
25,71663,7,0,501641
28,109831,9,0,988479
36,114550,8,0,916400
57,53565,0,0,0
27,66244,3,0,198732
35,45353,8,0,362824
54,103242,15,0,1548630
40,110586,5,0,552930
39,110005,10,0,1100050
59,63573,15,0,953595
36,111474,0,0,0
49,110278,9,0,992502
33,50409,12,0,604908
58,35367,16,0,565872
50,114816,9,0,1033344
45,46247,0,1,0
33,52981,5,0,264905
45,85893,9,0,773037
52,92991,9,0,836919
32,102008,14,0,1428112
31,69704,0,0,0
20,107446,17,0,1826582
49,51187,12,0,614244
56,119313,10,0,1193130
52,102729,2,0,205458
48,79417,8,0,635336
52,93032,6,0,558192
24,48657,5,0,243285
56,47685,13,0,619905
53,104728,4,0,418912
43,112618,13,0,1464034
33,53784,15,0,806760
59,86904,7,0,608328
43,97633,2,0,195266
25,86959,3,0,260877
19,30094,8,0,240752
59,67011,2,0,134022
54,113378,12,0,1360536
56,45593,14,0,638302
40,82327,14,0,1152578
19,22472,10,0,224720
22,73348,10,0,733480
48,61371,4,0,245484
48,32699,8,0,261592
27,50700,6,0,304200
38,102309,5,0,511545
25,23742,4,1,94968
38,97384,19,0,1850296
21,32479,5,0,162395
35,117676,3,0,353028
51,104445,9,0,940005
37,87688,17,0,1490696
27,63707,16,0,1019312
19,74564,12,0,894768
21,80937,2,0,161874
23,20083,5,0,100415
34,74463,7,0,521241
58,56360,3,0,169080
36,34349,11,0,377839
42,50974,15,0,764610
57,39407,13,0,512291
28,24996,1,1,24996
22,28372,12,0,340464
33,83254,10,0,832540
46,28532,6,0,171192
55,37563,5,0,187815
33,100800,19,0,1915200
33,105621,14,0,1478694
40,92287,7,0,646009
26,50289,13,0,653757
56,114618,5,0,573090
21,88910,6,0,533460
30,95017,1,0,95017
33,29057,6,0,174342
28,110459,0,0,0
42,32993,16,0,527888
51,39931,11,0,439241
51,40772,4,1,163088
52,49807,9,0,448263
37,74775,11,0,822525
21,115044,9,0,1035396
42,25799,11,0,283789
38,33674,0,1,0
26,51654,14,0,723156
47,78501,17,0,1334517
33,43476,0,1,0
32,25701,5,0,128505
46,112718,13,0,1465334
49,49298,8,0,394384
21,61920,14,0,866880
33,65257,17,0,1109369
47,27606,1,1,27606
57,118192,16,0,1891072
52,44636,6,0,267816
19,49569,9,0,446121
50,62640,16,0,1002240
34,68293,4,0,273172
49,69516,0,0,0
58,105464,1,0,105464
40,108829,0,0,0
59,94500,2,0,189000
31,26994,18,0,485892
27,111485,14,0,1560790
35,35106,14,0,491484
29,47726,17,0,811342
30,105961,10,0,1059610
20,80997,9,0,728973
53,110217,19,0,2094123
22,69259,18,0,1246662
18,47163,2,1,94326
39,84834,2,0,169668
33,42704,19,0,811376
44,46931,6,0,281586
22,34409,3,1,103227
44,56455,14,0,790370
53,90693,2,0,181386
52,80336,6,0,482016
55,27448,6,0,164688
47,86969,6,0,521814
32,103410,3,0,310230
42,115683,7,0,809781
58,38818,7,0,271726
33,65966,16,0,1055456
35,95741,16,0,1531856
38,108381,13,0,1408953
46,55269,10,0,552690
32,94453,15,0,1416795
23,23555,13,0,306215
22,61570,18,0,1108260
31,57456,5,0,287280
36,90213,7,0,631491
22,73192,13,0,951496
18,24581,12,0,294972
41,65028,12,0,780336
28,80994,18,0,1457892
33,77833,7,0,544831
49,103964,2,0,207928
30,30511,5,0,152555
18,34412,19,0,653828
29,111205,13,0,1445665
43,97505,0,0,0
28,106227,16,0,1699632
48,59990,11,0,659890
56,26918,15,0,403770
43,116443,0,0,0
29,70402,11,0,774422
22,96286,10,0,962860
58,26863,10,0,268630
43,98325,9,0,884925
32,27886,4,1,111544
52,58386,3,0,175158
